id,name
665176,Abeona Therapeutics Inc
4193,ALLETE Inc
258827,John Bean Technologies Corp
802038,Jianpu Technology Inc
258826,Digital Realty Trust Inc
258825,Corelogic Inc
636635,Hoegh LNG Partners LP
258824,Booz Allen Hamilton Holding Corp
802036,Sterling Bancorp Inc
258823,Bitauto Holdings Ltd
802035,Bluegreen Vacations Corp
802034,Intelligent Systems Corp
802033,IQVIA Holdings Inc
966474,Revolve Group Inc
565875,Combigene
966479,Project One Resources Ltd
966477,Chewy Inc
636638,Royalty North Partners Ltd
966478,Hermitage Offshore Services Ltd
636637,Nexoptic Technology Corp
966475,Experion Holdings Ltd
966476,Oncternal Therapeutics Inc
954494,POSaBIT Systems Corp
980774,Sundial Growers Inc
937915,Vislink Technologies Inc
690158,Alcadon Group
52405,AGF B
52403,Kreditbanken
954498,Barrian Mining Corp
690153,Advent-AWI Holdings Inc
954497,Paysign Inc
52407,Andersen & Martini Holding B
954496,Guardion Health Sciences Inc
924603,Rockshield Capital Corp
924602,United Battery Metals Corp
965154,YSS Corp
966482,Rexahn Pharmaceuticals Inc
924605,New Tech Minerals Corp
966480,Edesa Biotech Inc
966481,Harborside Inc
924601,BitRush Corp
924600,Global UAV Technologies Ltd
854930,Africa Resources
65727,Illumina Inc
913956,360 Finance Inc
913957,Samhällsbyggnadsbo. i Norden D
869174,Establishment Labs Holdings Inc
52410,Brøndby IF
52415,DSV Panalpina
52413,Dantax
322217,NewLink Genetics Corp
52414,Scandinavian Investment Group
52419,PARKEN Sport & Entertainment
197205,Affinity Metals Corp
52417,Brdr. A & O Johansen præf.
713400,Minfocus Exploration Corp
150592,Wonderful Times Group
52418,Brd. Klee B
522729,On Deck Capital Inc
924614,Ianthus Capital Holdings Inc
924613,Cannamerica Brands Corp
372457,Mobil'nye Telesistemy PAO
924616,Nexco Resources Inc
924615,Captiva Verde Land Corp
924610,Izotropic Corp
510783,Veritex Holdings Inc
924612,Veritas Pharma Inc
924611,Getchell Gold Corp
117108,Amasten Fastighets
522724,UBS Group AG
522725,California Resources Corp
372459,Fednat Holding Co
522726,Momo Inc
522727,Bellicum Pharmaceuticals Inc
299376,Avis Budget Group Inc
52422,Solar B
52423,BioPorto
980757,Xpel Inc
52421,North Media
803394,Luther Burbank Corp
359481,Latvian Forest B
52424,Rias B
359482,Gullberg & Jansson
52425,Sanistål
924607,Green River Gold Corp
803399,IRRAS
803398,Baltic Sea Properties
52428,Tivoli A/S
803396,Ameri Holdings Inc
924608,Bird River Resources Inc
52429,United Int. Enterprises
924625,Mountain Lake Minerals Inc
692793,Eyeonid Group
924624,Avarone Metals Inc
924627,Agrios Global Holdings Ltd
924626,Nass Valley Gateway Ltd
924621,Auxico Resources Canada Inc
924623,Deer Horn Capital Inc
937916,City View Green Holdings Inc
937917,Lyft Inc
937918,Phunware Inc
577895,Rapid7 Inc
937919,Blackhawk Growth Corp
937920,CB2 Insights Inc
52434,Roblon B
52432,Luxor B
827353,Dmg Blockchain Solutions Inc
52435,Rockwool Int. A
105128,Eastmain Resources Inc
563251,Oscar Properties Holding PREF
52436,Rockwool Int. B
924618,Lexington BioSciences Inc
924617,High Tide Inc
827354,Kingstone Companies Inc
924619,Top Strike Resources Corp
924636,BioMark Diagnostics Inc
924635,KWG Resources Inc
924638,Harvest Health & Recreation Inc
924632,Abattis Bioceuticals Corp
924631,Phivida Holdings Inc
924634,Preferred Dental Technologies Inc
622035,Savaria Corp
924633,XORTX Therapeutics Inc
924630,American Pacific Mining Corp
384456,Infinera Corp
143452,Calyx Ventures Inc
143453,Nevada Sunrise Gold Corp
282541,S.D. Standard Drilling
924629,Imagin Medical Inc
924628,Copper Reef Mining Corp
924646,Cresco Labs Inc
339083,Inca One Gold Corp
924649,Stem Holdings Inc
455299,Grifols SA
455298,Virco Mfg. Corp
924648,Kal Minerals Corp
269568,Verisante Technology Inc
924643,Avalon Blockchain Inc
516894,Paratek Pharmaceuticals Inc
924642,Hello Pal International Inc
924645,Litelink Technologies Inc
924644,Fincanna Capital Corp
924641,Alternate Health Corp
924640,Rise Life Science Corp
1052481,Golden Sky Minerals Corp
909013,Linde PLC
1052482,Atlas Corp (British Columbia)
1052483,Atlas Corp (British Columbia)
1052484,Atlas Corp (British Columbia)
282537,Torex Gold Resources Inc
1052480,Atlas Corp (British Columbia)
282534,Canlan Ice Sports Corp
924639,James Bay Resources Ltd
339080,Telenav Inc
924658,True Leaf Brands Inc
924657,CIM International Group Inc
179431,Grupo Aeroportuario del Centro Norte SAB de CV
924659,Pasinex Resources Ltd
339075,Kulicke and Soffa Industries Inc
924654,Pharmadrug Inc
1052478,Norseman Capital Ltd
924653,Micromem Technologies Inc
1052479,Atlas Corp (British Columbia)
924656,Peak Positioning Technologies Inc
924655,Redfund Capital Corp
1052476,InsuraGuest Technologies Inc
924652,Far Resources Ltd
924651,Canada House Cannabis Group Inc
1052477,Mountain Valley MD Holdings Inc
60884,Rovsing
924669,AREV Brands International Ltd
924668,SOL Global Investments Corp
482899,Resonant Inc
564535,Shopify Inc
924665,La Imperial Resources Inc
924667,Ztest Electronics Inc
924666,International Cannabrands Inc
924661,Goldrea Resources Corp
924660,Etruscus Resources Corp
924663,One World Lithium Inc
924662,Spearmint Resources Inc
482895,MobileIron Inc
482897,Superior Drilling Products Inc
83510,Mirasol Resources Ltd
924679,Razore Rock Resources Inc
924676,Hyperblock Inc
924677,Cascadia Blockchain Group Corp
924672,3 Sixty Risk Solutions Ltd
924671,DNI Metals Inc
924674,Cyntar Ventures Inc
924673,Zanzibar Gold Inc
924670,BIGG Digital Assets Inc
102947,Osisko Mining Inc
69248,Wynn Resorts Ltd
69247,MGM Resorts Intl
1039470,ADiTx Therapeutics Inc
924688,Quizam Media Corp
924683,Greenbank Capital Inc
924682,Ortho Regenerative Technologies Inc
1039472,Vivo Cannabis Inc
924685,Sharc International Systems Inc
924684,Global Li-Ion Graphite Corp
1039471,Neoen SA
924681,Alchemist Mining Inc
924680,Cerro De Pasco Resources Inc
678457,HPQ Silicon Resources Inc
678455,Madrigal Pharmaceuticals Inc
924698,IGEN Networks Corp
924697,Bucephalus Capital Corp
924699,Cerro Grande Mining Corp
342680,Athersys Inc
924694,Squatex Energy and Ressources Inc
339036,Tembo Gold Corp
924693,Green Growth Brands Inc
924696,Star Navigation Systems Group Ltd
924695,Icanic Brands Company Inc
482860,Prairiesky Royalty Ltd
339038,First Mexican Gold Corp
924690,Relay Medical Corp
330695,WPX Energy Inc
482862,Osisko Gold Royalties Ltd
924692,Canna-V-Cell Sciences Inc
330696,Texas Instruments Inc
330697,DRDGOLD Ltd
1039469,SKRR Exploration Inc
568098,Volati Pref
864354,Veoneer SDB
864355,Odico
238408,Challenger Mobile B
482855,Turtle Beach Corp
482856,Washington Prime Group Inc
482858,Pegasystems Inc
143450,Copper Mountain Mining Corp
601997,MSG Networks Inc
807052,Intact Gold Corp
807051,Grizzly Discoveries Inc
807054,Libero Copper Corp
807053,Highbank Resources Ltd
924478,Taiga Gold Corp
924477,Platinex Inc
807050,Marksmen Energy Inc
924479,Lions Bay Mining Corp
924474,Tower One Wireless Corp
924473,Resinco Capital Partners Inc
924476,Eviana Health Corp
924470,Canadian Overseas Petroleum Limited
924472,Dizun International Enterprises Inc
719678,LCI Industries
719677,American Outdoor Brands Corp
684235,Dunnedin Ventures Inc
719676,Soligenix Inc
745957,Annexin Pharmaceuticals
719674,Avadel Pharmaceuticals PLC
719673,Puma Biotechnology Inc
807059,Aptiv PLC
417197,eMagin Corp
807056,Highvista Gold Inc
807058,Oronova Energy Inc
807057,NeutriSci International Inc
757934,KKR & Co Inc
807063,iLOOKABOUT Corp
430156,Sensata Technologies Holding PLC
807062,OneSoft Solutions Inc
807065,Noble Metal Group Inc
807064,Labrador Technologies Inc
430158,CIRCOR International Inc
924489,Biosenta Inc
924488,Idaho Champion Gold Mines Canada Inc
807061,Intouch Insight Ltd
924485,Rift Valley 11Resources Corp
924484,Sensor Technologies Corp
572898,Pandox B
572897,Nobina
887194,LAIX Inc
405195,Shawcor Ltd
924487,Centr Brands Corp
707694,Lianluo Smart Ltd
353445,ALM Equity Pref
572896,Pulmatrix Inc
924486,EarthRenew Inc
707695,Embracer Group B
631715,Terra Firma Capital Corp
353446,ALM Equity
924480,Versus Systems Inc
887193,Viomi Technology Co Ltd
924483,Inner Spirit Holdings Ltd
924482,Micron Waste Technologies Inc
240768,Canso Credit Income Fund
303196,HollyFrontier Corp
582218,Viavi Solutions Inc
582217,Sunrun Inc
166051,Kinross Gold Corp
950783,Jeotex Inc
950782,Bessor Minerals Inc
582216,Zynerba Pharmaceuticals Inc
950785,Pirelli & C SpA
582215,Xcel Brands Inc
303197,BIOLASE Inc
950784,Paleo Resources Inc
807067,DevPort B
807066,Lithoquest Diamonds Inc
807030,GreenPower Motor Company Inc
807032,Gitennes Exploration Inc
807031,NSGold Corp
991294,Cedar Fair LP
924499,Winston Gold Corp
924496,Graphite Energy Corp
924495,Grown Rogue International Inc
924498,Spey Resources Corp
924497,Deveron UAS Corp
924492,Tantalex Resources Corp
238450,Skechers USA Inc
870300,Kelso Technologies Inc
924491,Ascent Industries Corp
924494,Newlox Gold Ventures Corp
924493,Fandom Sports Media Corp
745933,Metropole Television SA
745934,Mediobanca Banca di Credito Finanziario SpA
924490,Eastern Zinc Corp
745935,Credito Emiliano SpA
745936,Buzzi Unicem SpA
192328,Guess? Inc
807038,NTG Clarity Networks Inc
281278,Stella-Jones Inc
807037,Giyani Metals Corp
238449,Tesla Inc
807039,Goldeneye Resources Corp
281276,Cardinal Resources Ltd
807034,King George Financial Corp
281273,Ag Growth International Inc
281274,Hammond Power Solutions Inc
807033,Gulf & Pacific Equities Corp
807036,Getty Copper Inc
807035,International Bethlehem Mining Corp
281270,Cequence Energy Ltd
807040,Kona Bay Technologies Inc
405175,Ligand Pharmaceuticals Inc
782935,Rockwell Diamonds Inc
329782,Frontier Communications Corp
807048,Midpoint Holdings Ltd
807045,Magnum Goldcorp Inc
807047,Origin Gold Corporation
807046,Identillect Technologies Corp
541700,OFG Bancorp Pref
773153,Alpine Immune Sciences Inc
376118,Hyster-Yale Materials Handling Inc
376116,BioLine RX Ltd
887167,Asarina Pharma
745920,Unipol Gruppo SpA
745911,Europcar Mobility Group SA
745912,Vilmorin & Cie SA
745913,Worldline SA
745914,Natixis SA
875189,Prophase Labs Inc
745915,Schneider Electric SE
875188,PFSweb Inc
329772,Advantage Oil & Gas Ltd
875187,Rover Metals Corp
745917,Iren SpA
875186,Penns Woods Bancorp Inc
745918,Amplifon SpA
745919,Nexans SA
875185,Park City Group Inc
304476,Dunkin' Brands Group Inc
935175,Covetrus Inc
376123,Capitol Federal Financial Inc
875184,Leisure Acquisition Corp
304475,Orchid Island Capital Inc
935174,Wolverine Energy and Infrastructure Inc
875182,Piedmont Lithium Ltd
376120,Express Inc
329774,Points International Ltd
875181,Patriot Transportation Holding Inc
875180,Provention Bio Inc
238468,The Scottish Salmon Company
5500,Studsvik
114888,Progress Software Corp
210909,Cenovus Energy Inc
745930,Carrefour SA
745931,Unione di Banche Italiane SpA
745932,Air France KLM SA
745922,Spie SA
167334,Rocky Mountain Dealerships Inc.
745924,Suez SA
875179,LF Capital Acquisition Corp
167336,Cotinga Pharmaceuticals Inc
745925,Lisi SA
875178,Provident Bancorp Inc (Maryland)
745926,Atos SE
875177,Purple Innovation Inc
745927,Rubis SCA
875176,Primeenergy Resources Corp
745928,Sartorius Stedim Biotech SA
875175,Prudential Bancorp Inc
745929,Ipsen SA
875174,Preformed Line Products Co
875173,Pathfinder Bancorp Inc (MARYLAND)
329765,Oncolytics Biotech Inc
875172,Lifetime Brands Inc
237128,Wilh. Wilhelmsen Holding ser. A
875171,Priority Technology Holdings Inc
237129,Wilh. Wilhelmsen Holding ser. B
376139,Liberty Global Class A Share
376138,Trinity Biotech PLC
376137,MSCI Inc
376135,Asta Funding Inc
249109,Zinzino B
630439,Frontline
210915,Mitsubishi UFJ Financial Group Inc
210913,Mizuho Financial Group Inc
251424,Cirrus Logic Inc
352176,Zadar Ventures Ltd
210917,World Wrestling Entertainment Inc
352175,Regeneron Pharmaceuticals Inc
5501,JM
376143,Banner Corp
5503,BTS Group B
376142,Bancorp Inc
5505,BioInvent International
329757,Sunopta Inc
329758,Helix Biopharma Corp
376140,SBA Communications Corp
430155,US Concrete Inc
5507,RNB RETAIL AND BRANDS
329755,Element Fleet Management Corp
5508,Vitrolife
376128,Surmodics Inc
376126,Ocwen Financial Corp
376125,Net Element Inc
5522,Slottsviken A
376124,Nexstar Media Group Inc
745910,Faurecia SE
745900,Banca IFIS SpA
794955,Rise Education Cayman Ltd
126849,Sprott Inc
745901,L'Oreal SA
794956,FAT Brands Inc
745902,Mercialys SA
352182,Resolute Forest Products Inc
745903,Eurofins Scientific SE
794954,Riot Blockchain Inc
875199,PRGX Global Inc
745905,Ipsos SA
905314,Mako Mining Corp
875198,Western New England Bancorp Inc
745906,Credit Agricole SA
745907,Accor SA
875197,Penn Virginia Corp
745908,Covivio Hotels SCA
875196,Psychemedics Corp
5512,ADDvise Group A
875195,PB Bancorp Inc
745909,Vivendi SA
376133,Impac Mortgage Holdings Inc
5513,Skåne-möllan
875194,Provident Financial Holdings Inc
875193,Manhattan Bridge Capital Inc
875192,Lazydays Holdings Inc
5517,Avensia
875191,Lawson Products Inc
875190,Pacific Mercantile Bancorp
794958,ForeScout Technologies Inc
1045165,Avita Medical Ltd
1045164,Skyline Champion Corp
1045163,Kiplin Metals Inc
431415,Diamcor Mining Inc
376158,CalAmp Corp
729079,Foundation Building Materials Inc
161206,Pluristem Therapeutics Inc
4202,McKesson Corp
276790,Critical Elements Lithium Corp
299431,Prologis Inc
52560,Nordic Semiconductor
76532,Empire Company Ltd
76533,Theralase Technologies Inc
52563,SpareBank 1 Nord-Norge
274128,Diagnos Inc
52564,Reach Subsea
76535,Yamana Gold Inc
5523,Slottsviken B
112288,Manitowoc Company Inc
376167,RTI Surgical Holdings Inc
76537,Magna International Inc
509576,CDK Global Inc
52567,Solon Eiendom
5526,Vitec Software Group B
76539,Pan Orient Energy Corp
509575,Digimarc Corp
376162,Mueller Industries Inc
5528,Starbreeze B
376161,MFA Financial Inc
1045167,ExeoTech
376160,Capital Senior Living Corp
1045166,Carlyle Commodities Corp
431400,Olympia Financial Group Inc
376149,Crown Castle International Corp
46787,ENLABS
4212,PulteGroup Inc
376146,Tyler Technologies Inc
276780,Imax Corp
52573,Photocure
77850,Forsys Metals Corp
52570,Olav Thon Eiendomsselskap
77852,Rochester Resources Ltd
76522,Playfair Mining Ltd
52574,Sparebanken Sør
76523,MBMI Resources Inc
77854,Aben Resources Ltd
76524,Finning International Inc
523896,LendingClub Corp
5534,AQ Group
882337,Wells Fargo & Co
76525,Firestone Ventures Inc
376156,Lithia Motors Inc
5535,SAS
376155,Berry Global Group Inc
4204,AES Corp
5536,Lagercrantz Group B
5537,Addtech B
376153,Brookdale Senior Living Inc
52579,SpareBank 1 Ringerike Hadeland
4206,Abbott Laboratories
4207,SAP SE
882333,NextGen Healthcare Inc
882334,Bank of America Corp
376150,eHealth Inc
972155,SelectImmune Pharma
882336,Bank of America Corp
508261,HubSpot Inc
508260,Titan Medical Inc
4221,United Microelectronics Corp
4222,Entercom Communications Corp
162551,Northern Dynasty Minerals Ltd
52581,Sandnes Sparebank
52588,Solstad Offshore
4214,Lennar Corp
76558,Eastern Platinum Ltd
943604,Ferroamp Elektronik
943603,Marble Financial Inc
4215,J B Hunt Transport Services Inc
52589,Sparebanken Øst
4217,Vulcan Materials Co
4219,Leggett & Platt Inc
45435,TiVo Corp
4230,Delta Air Lines Inc
4231,Raytheon Co
881034,James E Wagner Cultivation Corp
943600,GK Resources Ltd
5564,Boliden
881033,Qwest Corp
943602,OneSpaWorld Holdings Ltd
4235,Hawaiian Electric Industries Inc
943601,Nextleaf Solutions Ltd
251480,Jack in the Box Inc
840508,Advanced Stabilized Technologies Group B
961495,Atlantic Union Bankshares Corp
251479,Amyris Inc
52593,Subsea 7
76542,InZinc Mining Ltd
389478,Recyctec B
508259,GWG Holdings Inc
52597,Sparebanken Vest
76547,CanAlaska Uranium Ltd
5556,BillerudKorsnäs
729083,Clipper Realty Inc
4227,SPX Corp
729082,Sachem Capital Corp
729081,Rupert Resources Ltd
1021154,Fax Capital Corp
1021156,Hemp for Health Inc
857353,Oncolytics Biotech Inc
4241,CMS Energy Corp
1021155,Canaan Inc
4243,Cabot Corp
4245,Callaway Golf Co
406495,Inovalis Real Estate Investment Trust
45429,Century Aluminum Co
1033140,Sixt SE
857356,Fiera Capital Corp
406497,Baytex Energy Corp
857357,Melcor Developments Ltd
1033141,I-Mab
857358,Healthcare Special Opportunities Fund
76571,Strategic Resources Inc
1033142,Hornbach Holding AG & Co KGaA
76572,Ggl Resources Corp
906695,Waitr Holdings Inc
33447,Estee Lauder Companies Inc
1033143,Takkt AG
1033144,Encavis AG
33448,E. W. Scripps Co
906696,Taiwan Liposome Co Ltd
906693,Royal Dutch Shell PLC
1033145,Borussia Dortmund GmbH & Co KGaA
845375,Canada Goose Holdings Inc
906694,Uranium Trading Corp
1033146,AnPac Bio-Medical Science Co Ltd
845374,Braemar Hotels & Resorts Inc
906698,Aros Bostadsutveckling Pref
4236,Dynex Capital Inc
4239,Lamar Advertising Co
361935,Respiratorius
845377,Happy Helper
755316,Wheaton Precious Metals Corp
839513,Intevac Inc
857362,Global Telecom & Utilities Income Fund
857363,Ambow Education Holding Ltd
839514,Golden Energy Offshore Services
857364,Firm Capital Mortgage Investment Corp
5583,Intrum
857365,Global Innovation Dividend Fund
4253,Regions Financial Corp
5586,Nobia
4255,Mack-Cali Realty Corp
857360,Altus Strategies PLC
4257,Ingersoll Rand Inc
857366,Verrica Pharmaceuticals Inc
559862,Adaptimmune Therapeutics PLC
857367,Mediagrif Interactive Technologies Inc
1033130,Aurwest Resources Corp
857368,Morguard Real Estate Investment Trust
857369,Madison Pacific Properties Inc
1033131,WashTec AG
5580,Alfa Laval
76561,Baytex Energy Corp
1033132,TLG Immobilien AG
1033133,Isra Vision AG
1033134,RIB Software SE
1033135,Amadeus Fire AG
1033136,Indus Holding AG
76565,Shaw Communications Inc
1033137,Wuestenrot & Wuerttembergische AG
1033138,KWS SAAT SE & Co KgaA
1033139,Adler Real Estate AG
559858,Collegium Pharmaceutical Inc
76569,Trican Well Service Ltd
4248,BorgWarner Inc
4249,Electronic Arts Inc
4262,General Dynamics Corp
857374,BMTC Group Inc
5594,Klövern A
756633,Abelco Investment Group
857371,Maxim Power Corp
4268,AK Steel Holding Corp
523898,VSE Corp
99228,Terex Corp
76592,AXMIN Inc
76593,MetalCorp Ltd
76594,Husky Energy Inc
76595,CaNickel Mining Ltd
299403,Fidelity National Financial Inc
76599,Silvercorp Metals Inc
1033128,Dr Hoenle AG
299406,Insmed Inc
1033129,S&T AG
755314,Alio Gold Inc
4272,Marsh & McLennan Companies Inc
4273,TD Ameritrade Holding Corp
4274,Gibraltar Industries Inc
4276,Rockwell Automation Inc
4277,Rayonier Inc
347563,RLS Global
163830,European Institute of Science B
1059737,Preservia Holding PREF
76580,Majestic Gold Corp
76581,CGI Inc
4271,Weyerhaeuser Co
76582,Pacific Booker Minerals Inc
827513,Biofrontera AG
743336,Highway 50 Gold Corp
276797,Roughrider Exploration Ltd
233628,Parans Solar Lighting
76584,Surge Exploration Inc
743335,Astorius Resources Ltd
827515,Vaxart Inc
742000,Fondia Oyj
804897,5th Planet Games
299416,PacWest Bancorp
4269,Fair Isaac Corp
804893,Apollo Endosurgery Inc
804894,CPI Aerostructures Inc
804895,Resolve Ventures Inc
4283,Universal Health Services Inc
4285,YRC Worldwide Inc
4286,Unilever PLC
161169,Towne Bank
462558,ProAssurance Corp
538175,GlobalSCAPE Inc
4281,Omnicom Group Inc
538178,Mexco Energy Corp
538177,Plymouth Industrial REIT Inc
161170,Lloyds Banking Group PLC
956994,Global Atomic Corp
956995,EGF Theramed Health Corp
258956,Tourmaline Oil Corp
1042976,Vertiv Holdings Co
258955,Strad Inc
956997,Konsolidator
1042977,OneWater Marine Inc
751838,Bråviken
1042975,Huize Holding Ltd
436278,Cherry Hill Mortgage Investment Corp
751833,Schaeffler AG
1029990,WildBrain Ltd
270609,Evrim Resources Corp
270608,Visible Gold Mines Inc
436279,Pixelworks Inc
4295,Advanced Energy Industries Inc
944995,Frill Holding B
4296,Chubb Ltd
944994,Castor Maritime Inc
942334,Stillcanna Inc
4290,PPL Corp
65807,Jones Lang LaSalle Inc
4293,ImmunoGen Inc
552465,Central Garden & Pet Co
552469,Core-Mark Holding Company Inc
953016,Upsales Technology
1054939,Stayble Therapeutics
840453,Red Violet Inc
1054936,Benefytt Technologies Inc
1054938,NLS Pharmaceutics Ltd
1054937,Decibel Cannabis Company Inc
552460,CenterState Bank Corp
552464,Cross Country Healthcare Inc
803478,Boreal Metals Corp
552454,Calavo Growers Inc
803477,Goodrich Petroleum Corp
679679,First Hawaiian Inc
52504,Atea
679677,At Home Group Inc
679676,Cellect Biotechnology Ltd
803476,IZEA Worldwide Inc
679675,Atomera Inc
52507,Mowi
803475,Mammoth Resources Corp
52508,PGS
1029987,Deutsche Beteiligungs AG
1029986,Hypoport AG
1029989,Optimum Ventures Ltd
692633,FB Financial Corp
692634,Everbridge Inc
1029988,Eckert & Ziegler Strahlen und Medizintechnik AG
258951,Xtra Gold Resources Corp
1016675,Ramm Pharma Corp
334329,PetroFrontier Corp
1016674,Ecmoho Ltd
335658,U.S. Silica Holdings Inc
246968,Gladstone Investment Corp
334324,CardioComm Solutions Inc
552451,Comtech Telecommunications Corp
334325,Mannatech Inc
552450,CyrusOne Inc
552445,Comfort Systems USA Inc
436280,QTS Realty Trust Inc
552444,Cass Information Systems Inc
52510,Schibsted ser. A
436284,Mid-America Apartment Communities Inc
335661,United Fire Group Inc
52511,Storebrand
1016676,89Bio Inc
436283,Contango Oil & Gas Co
552447,Cytosorbents Corp
436282,Mainstreet Equity Corp
52514,TGS-NOPEC Geophysical Company
52515,Tomra Systems
1029985,Amira Nature Foods Ltd
1029984,DIC Asset AG
52513,Telenor
52518,DNO
52519,DOF
766071,Sensec Holding
335646,Gold Reserve Inc
334315,Guidewire Software Inc
299473,IDT Corp
255008,Goldgroup Mining Inc
335653,Epam Systems Inc
870296,Cango Inc
870295,Tenable Holdings Inc
335654,Salazar Resources Ltd
870298,Tervita Corp
870297,Aquestive Therapeutics Inc
335650,Northcliff Resources Ltd
870294,Liquidia Technologies Inc
508325,Papilly
508322,Scatec Solar
451855,Valmet Oyj
52524,Data Respons
508321,Centrus Energy Corp
508320,Aon PLC
121988,Canstar Resources Inc
299481,Fluidigm Corp
335637,Satori Resources Inc
335635,Brixton Metals Corp
335636,Defiance Silver Corp
299485,Codexis Inc
335643,Matador Resources Co
282614,Canaccord Genuity Group Inc
508319,Vectrus Inc
335640,Genie Energy Ltd
508318,Clearwater Paper Corp
119668,Atex Resources Inc
52532,Byggma
508316,GTT Communications Inc
787853,Revival Gold Inc
52531,StrongPoint
52537,Goodtech
563117,Marchex Inc
133916,Endúr
187732,Flagstar Bancorp Inc
187733,First Bancorp Holding Co
838133,GreenTree Hospitality Group Ltd
700234,Gasporox
299487,Hertz Global Holdings Inc
52540,Helgeland Sparebank
77840,Pershimex Resources Corp
450548,AMC Entertainment Holdings Inc
77841,Uranium Participation Corp
450547,Cardinal Energy Ltd (Alberta)
76511,Angel Gold Corp
77843,Ur-Energy Inc
150489,EnerSys
52541,Hexagon Composites
450549,Limoneira Co
323639,Pacific Ethanol Inc
52547,Sogn Sparebank
450544,Taiga Building Products Ltd
52548,Itera
450546,Colonial Coal International Corp
52545,Høland og Setskog Sparebank
323637,Mitcham Industries Inc
76517,Austin Resources Ltd
450540,Western Forest Products Inc
76519,Saputo Inc
52549,Jinhui Shipping and Transportation
450542,Navidea Biopharmaceuticals Inc
924503,BLOK Technologies Inc
924506,Cognetivity Neurosciences Ltd
589736,Equitorial Exploration Corp
924505,Armadillo Resources Ltd
1003335,Ascot Resources Ltd
589737,Minaean SP Construction Corp
924502,Cannabis Growth Opportunity Corp
270610,Wallbridge Mining Company Ltd
924501,Transcanna Holdings Inc
1005995,Docebo Inc
52550,Kitron
52551,Kongsberg Gruppen
360597,YPF SA
450537,Haverty Furniture Companies Inc
76500,Radius Gold Inc
52555,Melhus Sparebank
360595,XPO Logistics Inc
450539,CorMedix Inc
894254,Garrett Motion Inc
894253,Boise Cascade Co
450538,Scorpio Bulkers Inc
52558,NTS
1005994,BioNTech SE
52559,Skue Sparebank
52556,SpareBank 1 SMN
450535,Grande West Transportation Group Inc
76505,Apex Resources Inc
76506,Reitmans Canada Ltd
52557,Sparebanken Møre
51227,Genovis
76507,Lundin Mining Corporation
924515,Netcents Technology Inc
924514,66 Resources Corp
924517,Ubique Minerals Ltd
924516,Peekaboo Beans Inc
924510,Generation Mining Ltd
924513,Global Hemp Group Inc
630335,Alexander & Baldwin Inc
26268,AAK
794961,Logistri
413555,Endomines
924508,Matica Enterprises Inc
924507,Blockchain Foundry Inc
924526,CMX Gold and Silver Corp
924525,Lotus Ventures Inc
924528,Reservoir Capital Corp
924527,Ravenquest Biomed Inc
924522,Inspiration Mining Corp
668940,Absolicon
541730,The Lexington Company
267028,Canfor Pulp Products Inc
924524,Gravitas Financial Inc
924523,Irving Resources Inc
877794,Assertio Therapeutics Inc
193608,Innergex Renewable Energy Inc
924520,Body and Mind Inc
282658,Norway Royal Salmon
118370,Metallvärden i Sverige
668935,Trupanion Inc
668936,Great Elm Capital Group Inc
924519,Global Cannabis Applications Corp
668937,Costamare Inc Pref
924518,Flexwork Properties Ltd
668939,Cereno Scientific B
924537,LeanLife Health Inc
965043,Charlotte's Web Holdings Inc
924536,Curaleaf Holdings Inc
965044,Pasha Brands Ltd
965041,Ranpak Holdings Corp
924539,Choom Holdings Inc
965042,GSX Techedu Inc
924533,Metalo Manufacturing Inc
924532,MGX Minerals Inc
924535,eXeBlock Technology Corp
924534,Supreme Metals Corp
105048,Under Armour Inc C share
924531,1933 Industries Inc
924530,Govermedia Plus Canada Corp
875169,Lonestar Resources US Inc
875168,W V S Financial Corp
875167,Lindblad Expeditions Holdings Inc
875166,Wellesley Bancorp Inc
875165,Playa Hotels & Resorts NV
875164,Perma-Pipe International Holdings Inc
340178,Noble Mineral Exploration Inc
774535,Saga Communications Inc
875163,Livexlive Media Inc
875162,Pangaea Logistics Solutions Ltd
774536,Le Chateau Inc
774533,Greenhill & Co Inc
875161,Citius Pharmaceuticals Inc
774534,Data I/O Corp
875160,Landmark Bancorp Inc
924529,Advantagewon Oil Corp
924548,Sunniva Inc
924547,Australis Capital Inc
681918,Airgain Inc
267009,Synchronoss Technologies Inc
214533,Micron Technology Inc
340175,Eco Atlantic Oil & Gas Ltd
924543,KWG Resources Inc
514138,AMC Networks Inc
924546,Green 2 Blue Energy Corp
514137,FARO Technologies Inc
924545,Cielo Waste Solutions Corp
924540,EuroLife Brands Inc
202548,China Natural Resources Inc
924542,Debut Diamonds Inc
656979,Oscar Properties Holding PREFB
924541,Glorious Creation Ltd
121996,Theratechnologies Inc
875159,Pure Acquisition Corp
202551,Salem Media Group Inc
875157,Peoples Bancorp of North Carolina Inc
202552,Fresh Del Monte Produce Inc
875156,Lincoln Educational Services Corp
493661,Intersect Ent Inc
875155,Plumas Bancorp
202550,Lightbridge Corp
875154,Wintrust Financial Corp
875153,LCNB Corp
267011,Marcus & Millichap Inc
267012,Motorola Solutions Inc
681915,Medpace Holdings Inc
267010,Virtusa Corp
681916,Protagonist Therapeutics Inc
924559,Kontrol Energy Corp
479356,Columbia Property Trust Inc
924558,Victory Square Technologies Inc
214541,Guangshen Railway Co Ltd
